State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,5500,5500,5500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2000,2000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,6800,6800,6800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,1800,1800,1800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6500,6500,6500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2800,2800,2800
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9000,9500,9500
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6500,6500,6500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,9000,15000,15000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,2800,2800
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Orange,Darjeeling,Local,31/10/2025,8000,24000,24000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Turnip,Turnip,Local,31/10/2025,3000,3600,3600
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Water Melon","Water Melon",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,4500,4500,4500
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,14000,14000,14000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,6000,6600,6600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,3400,6400,6400
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,5000,5600,5600
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4600,4600,4600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2400,2400,2400
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,4600,5000,5000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4000,4600,4600
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,13000,14000,14000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Carrot,Pusakesar,Local,31/10/2025,6500,6500,6500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Cauliflower,Ranchi,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Chow Chow","Chow Chow",Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Green Chilli","Green Chilly",Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Lemon,Lemon,Local,31/10/2025,9000,9000,9000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Papaya,Papaya,Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Snakeguard,Snakeguard,Local,31/10/2025,5000,5600,5600
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Thondekai,Thondekai,Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1500,1800,1800
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3300,4000,4000
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,1200,1400,1400
"Tamil Nadu",Thirunelveli,"Kandiyaperi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Thirunelveli,"Kandiyaperi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1600,1800,1800
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,7500,9800,9800
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,5000,5200,5200
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5600,6200,6200
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,3400,4000,4000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,3000,5400,5400
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,7400,7800,7800
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1600,1800,1800
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9000,9800,9800
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,4000,8000,8000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,14000,15000,15000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,6000,6200,6200
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,10000,10000,10000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Garlic,Average,Local,31/10/2025,10000,12000,12000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,5000,5800,5800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,8500,9000,9000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,4800,5200,5200
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2200,2500,2500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1000,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,7000,9000,9000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,3500,4500,4500
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2000,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,4200,5000,5000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Garlic,Average,Local,31/10/2025,10000,12000,12000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,4200,5000,5000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,5800,7200,7200
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9500,10500,10500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,5500,6500,6500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,5500,6500,6500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,3500,4500,4500
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,6000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,4200,5000,5000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,6000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,3000,3600,3600
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,3500,4200,4200
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,10000,12000,12000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,4000,4800,4800
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6000,7200,7200
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,31/10/2025,7000,8000,8000
